"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"experiment"
"06/09/2015 13:25:11:557 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user"
"307","50","false","31","{breed random-profiles}","7","1","1"
"307","50","false","32","{breed attack-profiles}","10","1","15.5"
"307","50","false","33","{breed attack-profiles}","8","2","15.5"
"307","50","false","34","{breed random-profiles}","8","-1","0"
"307","50","false","35","{breed attack-profiles}","9","1.5","17"
"307","50","false","36","{breed random-profiles}","9","-1","-1"
"307","50","false","37","{breed random-profiles}","10","-5","-6"
"307","50","false","38","{breed attack-profiles}","10","2","19"
"307","50","false","39","{breed random-profiles}","10","-5","-6"
"307","50","false","40","{breed random-profiles}","11","1","-5"
"308","50","false","0","{breed random-profiles}","1","1","1"
"308","50","false","1","{breed random-profiles}","2","1","2"
"308","50","false","2","{breed attack-profiles}","1","1","1"
"308","50","false","3","{breed attack-profiles}","2","0","1"
"308","50","false","4","{breed random-profiles}","1","-3","-3"
"308","50","false","5","{breed random-profiles}","2","-3","-6"
"308","50","false","6","{breed attack-profiles}","1","3","3"
"308","50","false","7","{breed attack-profiles}","2","0","3"
"308","50","false","8","{breed random-profiles}","3","1","3"
"308","50","false","9","{breed attack-profiles}","3","3","4"
"308","50","false","10","{breed random-profiles}","3","3","-3"
"308","50","false","11","{breed attack-profiles}","4","0.5","4.5"
"308","50","false","12","{breed attack-profiles}","5","0","4.5"
"308","50","false","13","{breed attack-profiles}","6","0","4.5"
"308","50","false","14","{breed attack-profiles}","3","1.5","4.5"
"308","50","false","15","{breed random-profiles}","4","-3","0"
"308","50","false","16","{breed attack-profiles}","7","2","6.5"
"308","50","false","17","{breed attack-profiles}","8","0","6.5"
"308","50","false","18","{breed random-profiles}","5","3","3"
"308","50","false","19","{breed attack-profiles}","9","0.5","7"
"308","50","false","20","{breed random-profiles}","4","-1","-4"
"308","50","false","21","{breed attack-profiles}","4","2","6.5"
"308","50","false","22","{breed attack-profiles}","10","1.5","8.5"
"308","50","false","23","{breed random-profiles}","5","1","-3"
"308","50","false","24","{breed attack-profiles}","11","1","9.5"
"308","50","false","25","{breed random-profiles}","6","1","4"
"308","50","false","26","{breed attack-profiles}","12","1","10.5"
"308","50","false","27","{breed attack-profiles}","13","0","10.5"
"308","50","false","28","{breed attack-profiles}","5","2","8.5"
"308","50","false","29","{breed attack-profiles}","6","0","8.5"
"308","50","false","30","{breed random-profiles}","6","3","0"
"308","50","false","31","{breed attack-profiles}","7","0.5","9"
"308","50","false","32","{breed attack-profiles}","14","0.5","11"
"308","50","false","33","{breed random-profiles}","7","-1","3"
"308","50","false","34","{breed random-profiles}","8","1","4"
"308","50","false","35","{breed random-profiles}","7","-3","-3"
"308","50","false","36","{breed attack-profiles}","15","2.5","13.5"
"308","50","false","37","{breed random-profiles}","9","-5","-1"
"308","50","false","38","{breed random-profiles}","8","1","-2"
"308","50","false","39","{breed attack-profiles}","8","6","15"
"308","50","false","40","{breed random-profiles}","10","-3","-4"
"309","50","false","0","{breed attack-profiles}","1","0","0"
"309","50","false","1","{breed random-profiles}","1","-1","-1"
"309","50","false","2","{breed attack-profiles}","2","1.5","1.5"
"309","50","false","3","{breed random-profiles}","1","3","3"
"309","50","false","4","{breed attack-profiles}","3","0.5","2"
"309","50","false","5","{breed random-profiles}","2","3","6"
"309","50","false","6","{breed random-profiles}","3","-1","5"
"309","50","false","7","{breed attack-profiles}","1","2","2"
"309","50","false","8","{breed random-profiles}","2","-1","-2"
"309","50","false","9","{breed attack-profiles}","2","1.5","3.5"
"309","50","false","10","{breed attack-profiles}","4","1.5","3.5"
"309","50","false","11","{breed random-profiles}","4","1","6"
"309","50","false","12","{breed attack-profiles}","5","1","4.5"
"309","50","false","13","{breed random-profiles}","3","1","-1"
"309","50","false","14","{breed random-profiles}","5","-3","3"
"309","50","false","15","{breed random-profiles}","4","-1","-2"
"309","50","false","16","{breed random-profiles}","5","-1","-3"
"309","50","false","17","{breed attack-profiles}","6","4","8.5"
"309","50","false","18","{breed random-profiles}","6","1","-2"
"309","50","false","19","{breed attack-profiles}","3","6","9.5"
"309","50","false","20","{breed random-profiles}","7","-1","-3"
"309","50","false","21","{breed random-profiles}","6","-5","-2"
"309","50","false","22","{breed random-profiles}","7","-3","-5"
"309","50","false","23","{breed attack-profiles}","4","4","13.5"
"309","50","false","24","{breed random-profiles}","8","1","-2"
"309","50","false","25","{breed random-profiles}","8","-1","-6"
"309","50","false","26","{breed random-profiles}","9","-1","-3"
"309","50","false","27","{breed random-profiles}","10","-1","-4"
"309","50","false","28","{breed random-profiles}","9","1","-5"
"309","50","false","29","{breed random-profiles}","11","-1","-5"
"309","50","false","30","{breed attack-profiles}","5","6","19.5"
"309","50","false","31","{breed random-profiles}","12","-1","-6"
"309","50","false","32","{breed attack-profiles}","7","13.5","22"
"309","50","false","33","{breed random-profiles}","10","-1","-6"
"309","50","false","34","{breed random-profiles}","11","1","-5"
"309","50","false","35","{breed attack-profiles}","6","3","22.5"
"309","50","false","36","{breed attack-profiles}","8","2.5","24.5"
"309","50","false","37","{breed attack-profiles}","7","0","22.5"
"309","50","false","38","{breed random-profiles}","12","-2","-7"
"309","50","false","39","{breed attack-profiles}","9","1","25.5"
"309","50","false","40","{breed random-profiles}","13","0","-7"
"310","50","false","0","{breed random-profiles}","1","-1","-1"
"310","50","false","1","{breed attack-profiles}","1","0","0"
"310","50","false","2","{breed attack-profiles}","2","0","0"
"310","50","false","3","{breed random-profiles}","2","-1","-2"
"310","50","false","4","{breed random-profiles}","3","-3","-5"
"310","50","false","5","{breed random-profiles}","1","-1","-1"
"310","50","false","6","{breed random-profiles}","4","1","-4"
"310","50","false","7","{breed random-profiles}","2","-1","-2"
"310","50","false","8","{breed attack-profiles}","1","5.5","5.5"
"310","50","false","9","{breed attack-profiles}","2","0","5.5"
"310","50","false","10","{breed attack-profiles}","3","5.5","5.5"
"310","50","false","11","{breed attack-profiles}","3","0","5.5"
"310","50","false","12","{breed attack-profiles}","4","0","5.5"
"310","50","false","13","{breed random-profiles}","3","-1","-3"
"310","50","false","14","{breed random-profiles}","4","-1","-4"
"310","50","false","15","{breed attack-profiles}","4","3","8.5"
"310","50","false","16","{breed random-profiles}","5","-3","-7"
"310","50","false","17","{breed random-profiles}","6","3","-4"
"310","50","false","18","{breed random-profiles}","5","3","-1"
"310","50","false","19","{breed attack-profiles}","5","3.5","9"
"310","50","false","20","{breed attack-profiles}","5","2.5","11"
"310","50","false","21","{breed attack-profiles}","6","0","11"
"310","50","false","22","{breed attack-profiles}","6","0","9"
"310","50","false","23","{breed attack-profiles}","7","0","11"
"310","50","false","24","{breed attack-profiles}","7","0","9"
"310","50","false","25","{breed attack-profiles}","8","0","9"
"310","50","false","26","{breed attack-profiles}","8","0","11"
"310","50","false","27","{breed random-profiles}","6","-1","-2"
"310","50","false","28","{breed attack-profiles}","9","1.5","12.5"
"310","50","false","29","{breed attack-profiles}","10","0","12.5"
"310","50","false","30","{breed random-profiles}","7","-1","-3"
"310","50","false","31","{breed attack-profiles}","11","1.5","14"
"310","50","false","32","{breed random-profiles}","8","1","-2"
"310","50","false","33","{breed random-profiles}","7","3","-1"
"310","50","false","34","{breed attack-profiles}","12","1.5","15.5"
"310","50","false","35","{breed random-profiles}","9","3","1"
"310","50","false","36","{breed random-profiles}","8","-1","-2"
"310","50","false","37","{breed random-profiles}","9","-3","-5"
"310","50","false","38","{breed attack-profiles}","13","2","17.5"
"310","50","false","39","{breed random-profiles}","10","-3","-2"
"310","50","false","40","{breed random-profiles}","11","-1","-3"
"311","50","false","0","{breed attack-profiles}","1","0","0"
"311","50","false","1","{breed random-profiles}","1","3","3"
"311","50","false","2","{breed random-profiles}","1","3","3"
"311","50","false","3","{breed random-profiles}","2","-1","2"
"311","50","false","4","{breed random-profiles}","3","1","3"
"311","50","false","5","{breed random-profiles}","2","1","4"
"311","50","false","6","{breed attack-profiles}","2","2.5","2.5"
"311","50","false","7","{breed attack-profiles}","1","2.5","2.5"
"311","50","false","8","{breed attack-profiles}","2","0","2.5"
"311","50","false","9","{breed random-profiles}","3","1","5"
"311","50","false","10","{breed random-profiles}","4","-1","4"
"311","50","false","11","{breed attack-profiles}","3","2.5","5"
"311","50","false","12","{breed attack-profiles}","3","2.5","5"
"311","50","false","13","{breed attack-profiles}","4","0","5"
"311","50","false","14","{breed attack-profiles}","5","0","5"
"311","50","false","15","{breed attack-profiles}","4","0","5"
"311","50","false","16","{breed random-profiles}","5","1","5"
"311","50","false","17","{breed random-profiles}","6","1","6"
"311","50","false","18","{breed attack-profiles}","5","2","7"
"311","50","false","19","{breed attack-profiles}","6","2","7"
"311","50","false","20","{breed attack-profiles}","6","0","7"
"311","50","false","21","{breed random-profiles}","7","-3","3"
"311","50","false","22","{breed random-profiles}","8","-1","2"
"311","50","false","23","{breed attack-profiles}","7","1.5","8.5"
"311","50","false","24","{breed random-profiles}","4","3","6"
"311","50","false","25","{breed attack-profiles}","7","2","9"
"311","50","false","26","{breed attack-profiles}","8","0","9"
"311","50","false","27","{breed attack-profiles}","9","0","9"
"311","50","false","28","{breed attack-profiles}","10","0","9"
"311","50","false","29","{breed attack-profiles}","11","0","9"
"311","50","false","30","{breed attack-profiles}","12","0","9"
"311","50","false","31","{breed random-profiles}","5","1","7"
"311","50","false","32","{breed attack-profiles}","13","1","10"
"311","50","false","33","{breed attack-profiles}","14","0","10"
"311","50","false","34","{breed random-profiles}","9","-3","-1"
"311","50","false","35","{breed attack-profiles}","8","1.5","10"
"311","50","false","36","{breed random-profiles}","10","-1","-2"
"311","50","false","37","{breed attack-profiles}","9","1.5","11.5"
"311","50","false","38","{breed random-profiles}","11","-3","-5"
"311","50","false","39","{breed random-profiles}","6","3","10"
"311","50","false","40","{breed random-profiles}","12","0","-5"
"312","50","false","0","{breed attack-profiles}","1","0","0"
"312","50","false","1","{breed attack-profiles}","2","0","0"
"312","50","false","2","{breed random-profiles}","1","1","1"
"312","50","false","3","{breed attack-profiles}","3","1","1"
"312","50","false","4","{breed random-profiles}","2","-1","0"
"312","50","false","5","{breed attack-profiles}","4","1.5","2.5"
"312","50","false","6","{breed random-profiles}","3","-1","-1"
"312","50","false","7","{breed random-profiles}","1","1","1"
"312","50","false","8","{breed random-profiles}","4","-1","-2"
"312","50","false","9","{breed attack-profiles}","1","4.5","4.5"
"312","50","false","10","{breed random-profiles}","2","-1","0"
"312","50","false","11","{breed attack-profiles}","2","1.5","6"
"312","50","false","12","{breed random-profiles}","3","-1","-1"
"312","50","false","13","{breed random-profiles}","4","3","2"
"312","50","false","14","{breed random-profiles}","5","1","3"
"312","50","false","15","{breed random-profiles}","5","3","1"
"312","50","false","16","{breed random-profiles}","6","-3","0"
"312","50","false","17","{breed attack-profiles}","5","8.5","11"
"312","50","false","18","{breed attack-profiles}","6","0","11"
"312","50","false","19","{breed attack-profiles}","3","3","9"
"312","50","false","20","{breed attack-profiles}","7","0","11"
"312","50","false","21","{breed random-profiles}","6","-1","0"
"312","50","false","22","{breed attack-profiles}","8","1.5","12.5"
"312","50","false","23","{breed random-profiles}","7","-1","-1"
"312","50","false","24","{breed attack-profiles}","4","3","12"
"312","50","false","25","{breed attack-profiles}","5","0","12"
"312","50","false","26","{breed attack-profiles}","9","1.5","14"
"312","50","false","27","{breed attack-profiles}","10","0","14"
"312","50","false","28","{breed attack-profiles}","6","0","12"
"312","50","false","29","{breed attack-profiles}","7","0","12"
"312","50","false","30","{breed attack-profiles}","8","0","12"
"312","50","false","31","{breed random-profiles}","8","-3","-4"
"312","50","false","32","{breed attack-profiles}","9","2","14"
"312","50","false","33","{breed attack-profiles}","10","0","14"
"312","50","false","34","{breed attack-profiles}","11","0","14"
"312","50","false","35","{breed random-profiles}","7","-3","-3"
"312","50","false","36","{breed attack-profiles}","11","2","16"
"312","50","false","37","{breed attack-profiles}","12","0","16"
"312","50","false","38","{breed random-profiles}","8","-1","-4"
"312","50","false","39","{breed random-profiles}","9","1","-3"
"312","50","false","40","{breed random-profiles}","9","1","-3"
"313","50","false","0","{breed random-profiles}","1","1","1"
"313","50","false","1","{breed attack-profiles}","1","0","0"
"313","50","false","2","{breed random-profiles}","2","-1","0"
"313","50","false","3","{breed attack-profiles}","2","1.5","1.5"
"313","50","false","4","{breed random-profiles}","1","-3","-3"
"313","50","false","5","{breed attack-profiles}","1","1.5","1.5"
"313","50","false","6","{breed attack-profiles}","3","2","3.5"
"313","50","false","7","{breed random-profiles}","2","-1","-4"
"313","50","false","8","{breed attack-profiles}","2","1.5","3"
"313","50","false","9","{breed random-profiles}","3","1","1"
"313","50","false","10","{breed random-profiles}","3","1","-3"
"313","50","false","11","{breed random-profiles}","4","-1","-4"
"313","50","false","12","{breed random-profiles}","5","1","-3"
"313","50","false","13","{breed random-profiles}","4","-1","0"
"313","50","false","14","{breed random-profiles}","5","-3","-3"
"313","50","false","15","{breed random-profiles}","6","-1","-4"
"313","50","false","16","{breed random-profiles}","6","3","0"
"313","50","false","17","{breed random-profiles}","7","1","-3"
"313","50","false","18","{breed random-profiles}","7","3","3"
"313","50","false","19","{breed random-profiles}","8","-1","2"
"313","50","false","20","{breed random-profiles}","8","-3","-6"
"313","50","false","21","{breed random-profiles}","9","-1","-7"
"313","50","false","22","{breed random-profiles}","10","3","-4"
"313","50","false","23","{breed random-profiles}","9","-1","1"
"313","50","false","24","{breed random-profiles}","11","2","-2"
"313","50","false","25","{breed random-profiles}","12","0","-2"
"313","50","false","26","{breed attack-profiles}","4","17.5","21"
"313","50","false","27","{breed random-profiles}","10","-3","-2"
"313","50","false","28","{breed random-profiles}","11","1","-1"
"313","50","false","29","{breed random-profiles}","13","-1","-3"
"313","50","false","30","{breed attack-profiles}","3","19","22"
"313","50","false","31","{breed random-profiles}","12","-1","-2"
"313","50","false","32","{breed attack-profiles}","4","0.5","22.5"
"313","50","false","33","{breed random-profiles}","13","0","-2"
"313","50","false","34","{breed random-profiles}","14","-1","-4"
"313","50","false","35","{breed attack-profiles}","5","2","23"
"313","50","false","36","{breed random-profiles}","15","-1","-5"
"313","50","false","37","{breed random-profiles}","14","-1","-3"
"313","50","false","38","{breed attack-profiles}","6","1","24"
"313","50","false","39","{breed random-profiles}","16","0","-5"
"313","50","false","40","{breed attack-profiles}","5","1.5","24"
"314","50","false","0","{breed attack-profiles}","1","0","0"
"314","50","false","1","{breed random-profiles}","1","1","1"
"314","50","false","2","{breed attack-profiles}","1","1","1"
"314","50","false","3","{breed random-profiles}","2","3","4"
"314","50","false","4","{breed attack-profiles}","2","1.5","1.5"
"314","50","false","5","{breed random-profiles}","1","3","3"
"314","50","false","6","{breed attack-profiles}","2","1","2"
"314","50","false","7","{breed random-profiles}","2","-3","0"
"314","50","false","8","{breed attack-profiles}","3","2.5","4"
"314","50","false","9","{breed random-profiles}","3","-1","-1"
"314","50","false","10","{breed random-profiles}","3","3","7"
"314","50","false","11","{breed attack-profiles}","4","2","6"
"314","50","false","12","{breed random-profiles}","4","-1","6"
"314","50","false","13","{breed attack-profiles}","3","3.5","5.5"
"314","50","false","14","{breed attack-profiles}","5","1.5","7.5"
"314","50","false","15","{breed attack-profiles}","6","0","7.5"
"314","50","false","16","{breed random-profiles}","5","-1","5"
"314","50","false","17","{breed attack-profiles}","4","1.5","7"
"314","50","false","18","{breed random-profiles}","4","1","0"
"314","50","false","19","{breed attack-profiles}","7","2.5","10"
"314","50","false","20","{breed random-profiles}","6","-3","2"
"314","50","false","21","{breed attack-profiles}","5","3","10"
"314","50","false","22","{breed attack-profiles}","8","2","12"
"314","50","false","23","{breed random-profiles}","5","-1","-1"
"314","50","false","24","{breed attack-profiles}","6","1.5","11.5"
"314","50","false","25","{breed random-profiles}","7","-1","1"
"314","50","false","26","{breed attack-profiles}","9","3","15"
"314","50","false","27","{breed random-profiles}","6","-1","-2"
"314","50","false","28","{breed attack-profiles}","10","1.5","16.5"
"314","50","false","29","{breed random-profiles}","7","-3","-5"
"314","50","false","30","{breed random-profiles}","8","-1","0"
"314","50","false","31","{breed attack-profiles}","7","4.5","16"
"314","50","false","32","{breed attack-profiles}","8","0","16"
"314","50","false","33","{breed attack-profiles}","9","0","16"
"314","50","false","34","{breed attack-profiles}","11","1.5","18"
"314","50","false","35","{breed random-profiles}","8","1","-4"
"314","50","false","36","{breed attack-profiles}","12","1","19"
"314","50","false","37","{breed attack-profiles}","13","0","19"
"314","50","false","38","{breed attack-profiles}","10","1","17"
"314","50","false","39","{breed attack-profiles}","14","0","19"
"314","50","false","40","{breed attack-profiles}","15","0","19"
"315","50","false","0","{breed attack-profiles}","1","0","0"
"315","50","false","1","{breed attack-profiles}","2","0","0"
"315","50","false","2","{breed attack-profiles}","1","0","0"
"315","50","false","3","{breed attack-profiles}","2","0","0"
"315","50","false","4","{breed random-profiles}","1","1","1"
"315","50","false","5","{breed attack-profiles}","3","1","1"
"315","50","false","6","{breed random-profiles}","1","1","1"
"315","50","false","7","{breed random-profiles}","2","-1","0"
"315","50","false","8","{breed random-profiles}","2","-1","0"
"315","50","false","9","{breed attack-profiles}","4","2","3"
"315","50","false","10","{breed random-profiles}","3","3","3"
"315","50","false","11","{breed attack-profiles}","3","3.5","3.5"
"315","50","false","12","{breed attack-profiles}","5","0.5","3.5"
"315","50","false","13","{breed attack-profiles}","6","0","3.5"
"315","50","false","14","{breed random-profiles}","4","-1","2"
"315","50","false","15","{breed random-profiles}","3","1","1"
"315","50","false","16","{breed attack-profiles}","7","2.5","6"
"315","50","false","17","{breed random-profiles}","4","3","4"
"315","50","false","18","{breed random-profiles}","5","-1","3"
"315","50","false","19","{breed attack-profiles}","4","2.5","6"
"315","50","false","20","{breed random-profiles}","6","-3","0"
"315","50","false","21","{breed random-profiles}","5","-1","1"
"315","50","false","22","{breed attack-profiles}","5","1.5","7.5"
"315","50","false","23","{breed random-profiles}","6","-5","-4"
"315","50","false","24","{breed random-profiles}","7","1","1"
"315","50","false","25","{breed attack-profiles}","8","7","13"
"315","50","false","26","{breed random-profiles}","7","-1","-5"
"315","50","false","27","{breed attack-profiles}","6","3","10.5"
"315","50","false","28","{breed attack-profiles}","9","1.5","14.5"
"315","50","false","29","{breed random-profiles}","8","-3","-2"
"315","50","false","30","{breed attack-profiles}","10","2","16.5"
"315","50","false","31","{breed random-profiles}","9","1","-1"
"315","50","false","32","{breed random-profiles}","8","3","-2"
"315","50","false","33","{breed attack-profiles}","7","1.5","12"
"315","50","false","34","{breed attack-profiles}","11","1.5","18"
"315","50","false","35","{breed random-profiles}","9","-3","-5"
"315","50","false","36","{breed attack-profiles}","12","2","20"
"315","50","false","37","{breed attack-profiles}","13","0","20"
"315","50","false","38","{breed random-profiles}","10","-3","-8"
"315","50","false","39","{breed random-profiles}","10","-3","-4"
"315","50","false","40","{breed random-profiles}","11","-1","-5"
"316","50","false","0","{breed random-profiles}","1","1","1"
"316","50","false","1","{breed random-profiles}","1","-1","-1"
"316","50","false","2","{breed attack-profiles}","1","1.5","1.5"
"316","50","false","3","{breed random-profiles}","2","1","0"
"316","50","false","4","{breed random-profiles}","3","3","3"
"316","50","false","5","{breed attack-profiles}","1","3","3"
"316","50","false","6","{breed attack-profiles}","2","1.5","3"
"316","50","false","7","{breed attack-profiles}","3","0","3"
"316","50","false","8","{breed random-profiles}","4","-1","2"
"316","50","false","9","{breed random-profiles}","5","3","5"
"316","50","false","10","{breed random-profiles}","2","-1","0"
"316","50","false","11","{breed attack-profiles}","4","1.5","4.5"
"316","50","false","12","{breed attack-profiles}","2","1.5","4.5"
"316","50","false","13","{breed random-profiles}","6","-5","0"
"316","50","false","14","{breed random-profiles}","7","1","1"
"316","50","false","15","{breed random-profiles}","3","-1","-1"
"316","50","false","16","{breed random-profiles}","8","3","4"
"316","50","false","17","{breed attack-profiles}","3","3.5","8"
"316","50","false","18","{breed random-profiles}","4","1","0"
"316","50","false","19","{breed attack-profiles}","4","1","9"
"316","50","false","20","{breed random-profiles}","9","-1","3"
"316","50","false","21","{breed attack-profiles}","5","6","10.5"
"316","50","false","22","{breed attack-profiles}","6","0","10.5"
"316","50","false","23","{breed attack-profiles}","5","1.5","10.5"
"316","50","false","24","{breed attack-profiles}","6","0","10.5"
"316","50","false","25","{breed random-profiles}","10","-3","0"
"316","50","false","26","{breed random-profiles}","11","-4","-4"
"316","50","false","27","{breed attack-profiles}","7","2","12.5"
"316","50","false","28","{breed random-profiles}","5","-3","-3"
"316","50","false","29","{breed random-profiles}","6","-3","-6"
"316","50","false","30","{breed random-profiles}","12","-1","-5"
"316","50","false","31","{breed attack-profiles}","8","2.5","15"
"316","50","false","32","{breed random-profiles}","13","-1","-6"
"316","50","false","33","{breed random-profiles}","7","3","-3"
"316","50","false","34","{breed random-profiles}","14","0","-6"
"316","50","false","35","{breed random-profiles}","8","1","-2"
"316","50","false","36","{breed random-profiles}","9","-1","-3"
"316","50","false","37","{breed attack-profiles}","7","10","20.5"
"316","50","false","38","{breed random-profiles}","15","-1","-7"
"316","50","false","39","{breed attack-profiles}","9","2","17"
"316","50","false","40","{breed random-profiles}","16","-1","-8"
"317","50","false","0","{breed attack-profiles}","1","0","0"
"317","50","false","1","{breed random-profiles}","1","-1","-1"
"317","50","false","2","{breed attack-profiles}","2","1.5","1.5"
"317","50","false","3","{breed attack-profiles}","3","0","1.5"
"317","50","false","4","{breed attack-profiles}","4","0","1.5"
"317","50","false","5","{breed random-profiles}","2","3","2"
"317","50","false","6","{breed attack-profiles}","5","0.5","2"
"317","50","false","7","{breed attack-profiles}","6","0","2"
"317","50","false","8","{breed random-profiles}","3","-1","1"
"317","50","false","9","{breed random-profiles}","4","-1","0"
"317","50","false","10","{breed attack-profiles}","7","3","5"
"317","50","false","11","{breed attack-profiles}","1","3","3"
"317","50","false","12","{breed random-profiles}","1","1","1"
"317","50","false","13","{breed attack-profiles}","8","1","6"
"317","50","false","14","{breed attack-profiles}","9","0","6"
"317","50","false","15","{breed attack-profiles}","10","0","6"
"317","50","false","16","{breed random-profiles}","2","-1","0"
"317","50","false","17","{breed random-profiles}","3","-3","-3"
"317","50","false","18","{breed random-profiles}","4","-1","-4"
"317","50","false","19","{breed random-profiles}","5","-3","-7"
"317","50","false","20","{breed random-profiles}","5","1","1"
"317","50","false","21","{breed attack-profiles}","2","7","10"
"317","50","false","22","{breed random-profiles}","6","1","-6"
"317","50","false","23","{breed random-profiles}","7","-1","-7"
"317","50","false","24","{breed random-profiles}","6","-1","0"
"317","50","false","25","{breed attack-profiles}","3","2","12"
"317","50","false","26","{breed random-profiles}","7","-3","-3"
"317","50","false","27","{breed attack-profiles}","11","12","18"
"317","50","false","28","{breed random-profiles}","8","3","-4"
"317","50","false","29","{breed attack-profiles}","4","2.5","14.5"
"317","50","false","30","{breed random-profiles}","8","-1","-4"
"317","50","false","31","{breed attack-profiles}","5","1.5","16"
"317","50","false","32","{breed attack-profiles}","12","2","20"
"317","50","false","33","{breed random-profiles}","9","-1","-5"
"317","50","false","34","{breed attack-profiles}","6","1.5","17.5"
"317","50","false","35","{breed random-profiles}","9","1","-3"
"317","50","false","36","{breed random-profiles}","10","-1","-6"
"317","50","false","37","{breed random-profiles}","10","-3","-6"
"317","50","false","38","{breed random-profiles}","11","2","-4"
"317","50","false","39","{breed random-profiles}","12","0","-4"
"317","50","false","40","{breed attack-profiles}","7","3","20.5"
"318","50","false","0","{breed random-profiles}","1","1","1"
"318","50","false","1","{breed attack-profiles}","1","0","0"
"318","50","false","2","{breed attack-profiles}","2","0","0"
"318","50","false","3","{breed attack-profiles}","1","0","0"
"318","50","false","4","{breed attack-profiles}","2","0","0"
"318","50","false","5","{breed random-profiles}","2","-1","0"
"318","50","false","6","{breed random-profiles}","1","-3","-3"
"318","50","false","7","{breed random-profiles}","3","1","1"
"318","50","false","8","{breed attack-profiles}","3","2.5","2.5"
"318","50","false","9","{breed random-profiles}","4","1","2"
"318","50","false","10","{breed attack-profiles}","3","3.5","3.5"
"318","50","false","11","{breed random-profiles}","2","1","-2"
"318","50","false","12","{breed random-profiles}","3","-1","-3"
"318","50","false","13","{breed random-profiles}","4","1","-2"
"318","50","false","14","{breed attack-profiles}","4","1.5","5"
"318","50","false","15","{breed random-profiles}","5","-3","-1"
"318","50","false","16","{breed random-profiles}","6","-1","-2"
"318","50","false","17","{breed attack-profiles}","5","1.5","6.5"
"318","50","false","18","{breed random-profiles}","5","-1","-3"
"318","50","false","19","{breed attack-profiles}","4","7.5","10"
"318","50","false","20","{breed attack-profiles}","5","0","10"
"318","50","false","21","{breed random-profiles}","7","-3","-5"
"318","50","false","22","{breed random-profiles}","8","-1","-6"
"318","50","false","23","{breed attack-profiles}","6","1.5","11.5"
"318","50","false","24","{breed attack-profiles}","7","0","11.5"
"318","50","false","25","{breed attack-profiles}","6","3","9.5"
"318","50","false","26","{breed random-profiles}","6","3","0"
"318","50","false","27","{breed random-profiles}","7","3","3"
"318","50","false","28","{breed random-profiles}","9","1","-5"
"318","50","false","29","{breed attack-profiles}","7","2","11.5"
"318","50","false","30","{breed random-profiles}","10","1","-4"
"318","50","false","31","{breed random-profiles}","8","3","6"
"318","50","false","32","{breed random-profiles}","9","-3","3"
"318","50","false","33","{breed random-profiles}","11","-3","-7"
"318","50","false","34","{breed random-profiles}","12","0","-7"
"318","50","false","35","{breed attack-profiles}","8","4","15.5"
"318","50","false","36","{breed attack-profiles}","8","6","17.5"
"318","50","false","37","{breed random-profiles}","13","-2","-9"
"318","50","false","38","{breed random-profiles}","10","-3","0"
"318","50","false","39","{breed random-profiles}","14","0","-9"
"318","50","false","40","{breed attack-profiles}","9","3","20.5"
"319","50","false","0","{breed random-profiles}","1","-1","-1"
"319","50","false","1","{breed attack-profiles}","1","0","0"
"319","50","false","2","{breed random-profiles}","2","1","0"
"319","50","false","3","{breed random-profiles}","3","-3","-3"
"319","50","false","4","{breed attack-profiles}","1","3","3"
"319","50","false","5","{breed attack-profiles}","2","0","3"
"319","50","false","6","{breed random-profiles}","1","-3","-3"
"319","50","false","7","{breed attack-profiles}","2","3","3"
"319","50","false","8","{breed attack-profiles}","3","0","3"
"319","50","false","9","{breed random-profiles}","2","-1","-4"
"319","50","false","10","{breed attack-profiles}","3","1.5","4.5"
"319","50","false","11","{breed attack-profiles}","4","1.5","4.5"
"319","50","false","12","{breed random-profiles}","4","3","0"
"319","50","false","13","{breed random-profiles}","5","-5","-5"
"319","50","false","14","{breed random-profiles}","3","-1","-5"
"319","50","false","15","{breed attack-profiles}","5","2.5","7"
"319","50","false","16","{breed attack-profiles}","6","0","7"
"319","50","false","17","{breed attack-profiles}","7","0","7"
"319","50","false","18","{breed attack-profiles}","8","0","7"
"319","50","false","19","{breed random-profiles}","4","1","-4"
"319","50","false","20","{breed random-profiles}","6","1","-4"
"319","50","false","21","{breed random-profiles}","5","1","-3"
"319","50","false","22","{breed attack-profiles}","4","5.5","10"
"319","50","false","23","{breed random-profiles}","7","-1","-5"
"319","50","false","24","{breed attack-profiles}","5","1.5","11.5"
"319","50","false","25","{breed random-profiles}","8","1","-4"
"319","50","false","26","{breed attack-profiles}","9","3.5","10.5"
"319","50","false","27","{breed attack-profiles}","10","0","10.5"
"319","50","false","28","{breed attack-profiles}","6","1","12.5"
"319","50","false","29","{breed attack-profiles}","7","0","12.5"
"319","50","false","30","{breed random-profiles}","6","3","0"
"319","50","false","31","{breed random-profiles}","9","1","-3"
"319","50","false","32","{breed attack-profiles}","11","1.5","12"
"319","50","false","33","{breed attack-profiles}","12","0","12"
"319","50","false","34","{breed attack-profiles}","8","1.5","14"
"319","50","false","35","{breed random-profiles}","7","3","3"
