"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 15:15:18:527 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user","length [children] of user"
"59","50","false","24","{breed attack-profiles}","5","2","30","4"
"59","50","false","25","{breed attack-profiles}","7","11","30","4"
"59","50","false","26","{breed attack-profiles}","8","0","30","4"
"59","50","false","27","{breed random-profiles}","9","-3","-5","2"
"59","50","false","28","{breed attack-profiles}","9","2","32","5"
"59","50","false","29","{breed random-profiles}","7","-3","-5","1"
"59","50","false","30","{breed random-profiles}","8","3","-2","1"
"59","50","false","31","{breed attack-profiles}","10","3","35","6"
"59","50","false","32","{breed random-profiles}","10","-1","-6","2"
"59","50","false","33","{breed random-profiles}","9","-1","-3","1"
"59","50","false","34","{breed random-profiles}","10","1","-2","1"
"59","50","false","35","{breed attack-profiles}","6","15","45","5"
"59","50","false","36","{breed random-profiles}","11","-1","-7","2"
"59","50","false","37","{breed random-profiles}","12","-3","-10","2"
"59","50","false","38","{breed random-profiles}","11","-3","-5","1"
"59","50","false","39","{breed attack-profiles}","7","9","54","6"
"59","50","false","40","{breed random-profiles}","13","-1","-11","2"
"59","50","false","41","{breed attack-profiles}","8","1","55","6"
"59","50","false","42","{breed attack-profiles}","9","0","55","6"
"59","50","false","43","{breed random-profiles}","12","-5","-10","1"
"59","50","false","44","{breed random-profiles}","14","0","-11","2"
"59","50","false","45","{breed random-profiles}","15","0","-11","2"
"59","50","false","46","{breed attack-profiles}","10","3","58","7"
"59","50","false","47","{breed attack-profiles}","11","23","58","7"
"59","50","false","48","{breed attack-profiles}","11","0","58","7"
"59","50","false","49","{breed attack-profiles}","12","0","58","7"
"59","50","false","50","{breed random-profiles}","13","-1","-11","1"
"60","50","false","0","{breed attack-profiles}","1","0","0","1"
"60","50","false","1","{breed random-profiles}","1","1","1","1"
"60","50","false","2","{breed random-profiles}","1","-1","-1","1"
"60","50","false","3","{breed random-profiles}","2","1","2","1"
"60","50","false","4","{breed random-profiles}","2","3","2","1"
"60","50","false","5","{breed random-profiles}","3","3","5","1"
"60","50","false","6","{breed attack-profiles}","1","7","7","2"
"60","50","false","7","{breed random-profiles}","3","-1","1","1"
"60","50","false","8","{breed random-profiles}","4","-1","4","1"
"60","50","false","9","{breed attack-profiles}","2","4","11","3"
"60","50","false","10","{breed attack-profiles}","2","13","13","2"
"60","50","false","11","{breed random-profiles}","5","-3","1","1"
"60","50","false","12","{breed attack-profiles}","3","2","13","4"
"60","50","false","13","{breed random-profiles}","4","-3","-2","1"
"60","50","false","14","{breed random-profiles}","5","-3","-5","1"
"60","50","false","15","{breed random-profiles}","6","-3","-2","1"
"60","50","false","16","{breed random-profiles}","6","-1","-6","1"
"60","50","false","17","{breed attack-profiles}","4","13","26","5"
"60","50","false","18","{breed attack-profiles}","3","17","30","3"
"60","50","false","19","{breed attack-profiles}","5","0","26","5"
"60","50","false","20","{breed random-profiles}","7","1","-1","1"
"60","50","false","21","{breed attack-profiles}","6","2","28","5"
"60","50","false","22","{breed attack-profiles}","7","0","28","5"
"60","50","false","23","{breed random-profiles}","8","-1","-2","1"
"60","50","false","24","{breed random-profiles}","9","-1","-3","1"
"60","50","false","25","{breed random-profiles}","7","-3","-9","1"
"60","50","false","26","{breed attack-profiles}","8","8","36","6"
"60","50","false","27","{breed attack-profiles}","4","10","40","4"
"60","50","false","28","{breed attack-profiles}","9","0","36","6"
"60","50","false","29","{breed random-profiles}","10","-5","-8","1"
"60","50","false","30","{breed random-profiles}","8","-5","-14","1"
"60","50","false","31","{breed random-profiles}","11","-1","-9","1"
"60","50","false","32","{breed attack-profiles}","10","11","47","7"
"60","50","false","33","{breed attack-profiles}","11","0","47","7"
"60","50","false","34","{breed random-profiles}","9","1","-13","1"
"60","50","false","35","{breed random-profiles}","10","1","-12","1"
"60","50","false","36","{breed random-profiles}","12","0","-9","1"
"60","50","false","37","{breed random-profiles}","13","0","-9","1"
"60","50","false","38","{breed attack-profiles}","5","17","57","5"
"60","50","false","39","{breed random-profiles}","14","-1","-10","1"
"60","50","false","40","{breed attack-profiles}","12","5","52","8"
"60","50","false","41","{breed random-profiles}","11","-1","-13","1"
"60","50","false","42","{breed attack-profiles}","6","2","59","6"
"60","50","false","43","{breed random-profiles}","12","1","-12","1"
"60","50","false","44","{breed random-profiles}","13","0","-12","1"
"60","50","false","45","{breed attack-profiles}","13","4","56","9"
"60","50","false","46","{breed random-profiles}","14","-1","-13","1"
"60","50","false","47","{breed random-profiles}","15","-3","-13","1"
"60","50","false","48","{breed random-profiles}","15","0","-13","1"
"60","50","false","49","{breed attack-profiles}","7","5","64","7"
"60","50","false","50","{breed attack-profiles}","8","0","64","7"
"61","50","false","0","{breed random-profiles}","1","1","1","1"
"61","50","false","1","{breed random-profiles}","1","-3","-3","1"
"61","50","false","2","{breed random-profiles}","2","-1","-4","1"
"61","50","false","3","{breed attack-profiles}","1","5","5","2"
"61","50","false","4","{breed random-profiles}","3","-5","-9","1"
"61","50","false","5","{breed random-profiles}","2","-1","0","1"
"61","50","false","6","{breed random-profiles}","4","1","-8","1"
"61","50","false","7","{breed random-profiles}","5","3","-5","1"
"61","50","false","8","{breed attack-profiles}","1","16","16","2"
"61","50","false","9","{breed random-profiles}","6","1","-4","1"
"61","50","false","10","{breed attack-profiles}","2","2","18","2"
"61","50","false","11","{breed random-profiles}","3","1","1","1"
"61","50","false","12","{breed random-profiles}","7","1","-3","1"
"61","50","false","13","{breed random-profiles}","4","-3","-2","1"
"61","50","false","14","{breed attack-profiles}","3","6","24","3"
"61","50","false","15","{breed random-profiles}","8","-3","-6","1"
"61","50","false","16","{breed random-profiles}","9","3","-3","2"
"61","50","false","17","{breed random-profiles}","5","1","-1","1"
"61","50","false","18","{breed attack-profiles}","4","4","28","4"
"61","50","false","19","{breed random-profiles}","10","-1","-4","2"
"61","50","false","20","{breed attack-profiles}","5","3","31","4"
"61","50","false","21","{breed attack-profiles}","2","28","33","3"
"61","50","false","22","{breed attack-profiles}","3","0","33","3"
"61","50","false","23","{breed attack-profiles}","4","0","33","3"
"61","50","false","24","{breed random-profiles}","6","1","0","1"
"61","50","false","25","{breed random-profiles}","7","1","1","1"
"61","50","false","26","{breed random-profiles}","11","-3","-7","2"
"61","50","false","27","{breed attack-profiles}","6","6","37","5"
"61","50","false","28","{breed random-profiles}","8","1","2","1"
"61","50","false","29","{breed random-profiles}","9","1","3","1"
"61","50","false","30","{breed attack-profiles}","7","2","39","6"
"61","50","false","31","{breed attack-profiles}","5","10","43","4"
"61","50","false","32","{breed attack-profiles}","6","0","43","4"
"61","50","false","33","{breed random-profiles}","10","-3","0","1"
"61","50","false","34","{breed random-profiles}","11","-5","-5","1"
"61","50","false","35","{breed attack-profiles}","8","7","46","7"
"61","50","false","36","{breed attack-profiles}","9","0","46","7"
"61","50","false","37","{breed random-profiles}","12","-3","-8","1"
"61","50","false","38","{breed attack-profiles}","10","2","48","8"
"61","50","false","39","{breed attack-profiles}","11","0","48","8"
"61","50","false","40","{breed random-profiles}","13","-1","-9","1"
"61","50","false","41","{breed random-profiles}","14","0","-9","1"
"61","50","false","42","{breed random-profiles}","12","-3","-10","2"
"61","50","false","43","{breed random-profiles}","15","0","-9","1"
"61","50","false","44","{breed attack-profiles}","7","16","59","5"
"61","50","false","45","{breed attack-profiles}","12","3","51","9"
"61","50","false","46","{breed random-profiles}","16","-2","-11","1"
"61","50","false","47","{breed attack-profiles}","8","2","61","5"
"61","50","false","48","{breed attack-profiles}","13","2","53","9"
"61","50","false","49","{breed random-profiles}","17","0","-11","1"
"61","50","false","50","{breed random-profiles}","13","-3","-13","2"
"62","50","false","0","{breed random-profiles}","1","-1","-1","1"
"62","50","false","1","{breed attack-profiles}","1","0","0","1"
"62","50","false","2","{breed attack-profiles}","1","0","0","1"
"62","50","false","3","{breed attack-profiles}","2","0","0","1"
"62","50","false","4","{breed random-profiles}","1","-1","-1","1"
"62","50","false","5","{breed random-profiles}","2","3","2","1"
"62","50","false","6","{breed attack-profiles}","2","2","2","2"
"62","50","false","7","{breed attack-profiles}","3","0","2","2"
"62","50","false","8","{breed random-profiles}","2","-5","-6","1"
"62","50","false","9","{breed random-profiles}","3","1","3","1"
"62","50","false","10","{breed attack-profiles}","3","9","9","2"
"62","50","false","11","{breed random-profiles}","3","-1","-7","1"
"62","50","false","12","{breed attack-profiles}","4","3","12","2"
"62","50","false","13","{breed random-profiles}","4","3","-4","1"
"62","50","false","14","{breed random-profiles}","4","3","6","1"
"62","50","false","15","{breed attack-profiles}","5","2","14","2"
"62","50","false","16","{breed attack-profiles}","6","0","14","2"
"62","50","false","17","{breed attack-profiles}","7","0","14","2"
"62","50","false","18","{breed random-profiles}","5","3","-1","1"
"62","50","false","19","{breed random-profiles}","5","3","9","1"
"62","50","false","20","{breed random-profiles}","6","-3","6","1"
"62","50","false","21","{breed attack-profiles}","4","16","18","3"
"62","50","false","22","{breed random-profiles}","6","-1","-2","1"
"62","50","false","23","{breed random-profiles}","7","3","1","1"
"62","50","false","24","{breed random-profiles}","7","-1","5","1"
"62","50","false","25","{breed random-profiles}","8","-1","0","1"
"62","50","false","26","{breed attack-profiles}","5","8","26","4"
"62","50","false","27","{breed random-profiles}","9","-3","-3","1"
"62","50","false","28","{breed attack-profiles}","8","18","32","3"
"62","50","false","29","{breed random-profiles}","10","1","-2","1"
"62","50","false","30","{breed attack-profiles}","9","2","34","3"
"62","50","false","31","{breed random-profiles}","11","-3","-5","1"
"62","50","false","32","{breed random-profiles}","12","0","-5","1"
"62","50","false","33","{breed attack-profiles}","6","8","34","5"
"62","50","false","34","{breed attack-profiles}","10","2","36","4"
"62","50","false","35","{breed random-profiles}","8","-3","2","1"
"62","50","false","36","{breed attack-profiles}","7","2","36","6"
"62","50","false","37","{breed random-profiles}","9","-5","-3","1"
"62","50","false","38","{breed random-profiles}","10","-1","-4","1"
"62","50","false","39","{breed attack-profiles}","8","6","42","7"
"62","50","false","40","{breed random-profiles}","13","-4","-9","1"
"62","50","false","41","{breed random-profiles}","11","-3","-7","1"
"62","50","false","42","{breed random-profiles}","12","-2","-9","1"
"62","50","false","43","{breed attack-profiles}","11","21","57","5"
"62","50","false","44","{breed attack-profiles}","12","0","57","5"
"62","50","false","45","{breed random-profiles}","14","-1","-10","1"
"62","50","false","46","{breed random-profiles}","13","-1","-10","1"
"62","50","false","47","{breed attack-profiles}","13","2","59","5"
"62","50","false","48","{breed attack-profiles}","9","11","53","8"
"62","50","false","49","{breed random-profiles}","15","-1","-11","1"
"62","50","false","50","{breed random-profiles}","16","0","-11","1"
"63","50","false","0","{breed random-profiles}","1","-1","-1","1"
"63","50","false","1","{breed random-profiles}","1","-3","-3","1"
"63","50","false","2","{breed attack-profiles}","1","2","2","2"
"63","50","false","3","{breed attack-profiles}","1","2","2","2"
"63","50","false","4","{breed attack-profiles}","2","0","2","2"
"63","50","false","5","{breed random-profiles}","2","3","0","1"
"63","50","false","6","{breed random-profiles}","2","-1","-2","1"
"63","50","false","7","{breed attack-profiles}","2","2","4","3"
"63","50","false","8","{breed random-profiles}","3","3","3","1"
"63","50","false","9","{breed random-profiles}","3","3","1","1"
"63","50","false","10","{breed attack-profiles}","3","2","6","3"
"63","50","false","11","{breed attack-profiles}","3","4","6","3"
"63","50","false","12","{breed attack-profiles}","4","0","6","3"
"63","50","false","13","{breed attack-profiles}","5","0","6","3"
"63","50","false","14","{breed attack-profiles}","4","0","6","3"
"63","50","false","15","{breed random-profiles}","4","1","2","1"
"63","50","false","16","{breed random-profiles}","4","-1","2","1"
"63","50","false","17","{breed random-profiles}","5","-3","-1","1"
"63","50","false","18","{breed attack-profiles}","6","7","13","4"
"63","50","false","19","{breed attack-profiles}","7","0","13","4"
"63","50","false","20","{breed attack-profiles}","8","0","13","4"
"63","50","false","21","{breed random-profiles}","5","1","3","1"
"63","50","false","22","{breed random-profiles}","6","3","6","1"
"63","50","false","23","{breed random-profiles}","6","-1","-2","1"
"63","50","false","24","{breed attack-profiles}","5","13","19","4"
